call_id,chunk_id,speaker,text
20240815_0933,1,ADVISOR,dzień dobry mówi agnieszka dąbrowska z banku pekao czy rozmawiam z panem/panią paweł?
20240815_0933,2,CUSTOMER,tak słucham
20240815_0933,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0933,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0933,5,ADVISOR,ah dobrze
20240815_0933,6,CUSTOMER,dziękuję
20240815_0933,7,ADVISOR,do widzenia
20240815_0934,1,ADVISOR,dzień dobry mówi agnieszka dąbrowska z banku ing czy rozmawiam z panem/panią marta?
20240815_0934,2,CUSTOMER,tak słucham
20240815_0934,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0934,4,CUSTOMER,to za duże zobowiązanie
20240815_0934,5,ADVISOR,okay
20240815_0934,6,CUSTOMER,miłego dnia
20240815_0934,7,ADVISOR,dziękuję za czas
20240815_0935,1,ADVISOR,dzień dobry mówi barbara nowak z banku bps czy rozmawiam z panem/panią sebastian?
20240815_0935,2,CUSTOMER,tak słucham
20240815_0935,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0935,4,CUSTOMER,nie chcę się zadłużać
20240815_0935,5,ADVISOR,okay
20240815_0935,6,CUSTOMER,dziękuję
20240815_0935,7,ADVISOR,dziękuję za czas
20240815_0936,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku millennium czy rozmawiam z panem/panią adam?
20240815_0936,2,CUSTOMER,tak słucham
20240815_0936,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0936,4,CUSTOMER,nie jestem zainteresowany
20240815_0936,5,ADVISOR,okay
20240815_0936,6,CUSTOMER,do widzenia
20240815_0936,7,ADVISOR,miłego dnia
20240815_0937,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku eurobank czy rozmawiam z panem/panią marek?
20240815_0937,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_0937,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0937,4,CUSTOMER,nie jestem zainteresowany
20240815_0937,5,ADVISOR,w porządku
20240815_0937,6,CUSTOMER,miłego dnia
20240815_0937,7,ADVISOR,dziękuję za czas
20240815_0938,1,ADVISOR,dzień dobry mówi magdalena lewandowska z banku eurobank czy rozmawiam z panem/panią tomasz?
20240815_0938,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_0938,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0938,4,CUSTOMER,nie mam czasu
20240815_0938,5,ADVISOR,okay
20240815_0938,6,CUSTOMER,do widzenia
20240815_0938,7,ADVISOR,do widzenia
20240815_0939,1,ADVISOR,dzień dobry mówi barbara nowak z banku pko bp czy rozmawiam z panem/panią tomasz?
20240815_0939,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0939,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0939,4,CUSTOMER,to za drogie
20240815_0939,5,ADVISOR,rozumiem
20240815_0939,6,CUSTOMER,dziękuję
20240815_0939,7,ADVISOR,dziękuję za czas
20240815_0940,1,ADVISOR,dzień dobry mówi michał rutkowski z banku credit agricole czy rozmawiam z panem/panią michał?
20240815_0940,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0940,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0940,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0940,5,ADVISOR,rozumiem
20240815_0940,6,CUSTOMER,dziękuję
20240815_0940,7,ADVISOR,miłego dnia
20240815_0941,1,ADVISOR,dzień dobry mówi rafał nowicki z banku eurobank czy rozmawiam z panem/panią maria?
20240815_0941,2,CUSTOMER,tak słucham
20240815_0941,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0941,4,CUSTOMER,nie chcę się zadłużać
20240815_0941,5,ADVISOR,okay
20240815_0941,6,CUSTOMER,dziękuję
20240815_0941,7,ADVISOR,do widzenia
20240815_0942,1,ADVISOR,dzień dobry mówi paweł kowalski z banku eurobank czy rozmawiam z panem/panią maria?
20240815_0942,2,CUSTOMER,tak słucham ale jestem w pracy może szybko?
20240815_0942,3,ADVISOR,dzwonię w sprawie lokata
20240815_0942,4,CUSTOMER,nie chcę się zadłużać
20240815_0942,5,ADVISOR,w porządku
20240815_0942,6,CUSTOMER,dziękuję
20240815_0942,7,ADVISOR,do widzenia
20240815_0943,1,ADVISOR,dzień dobry mówi marcin dąbrowski z banku credit agricole czy rozmawiam z panem/panią katarzyna?
20240815_0943,2,CUSTOMER,tak słucham
20240815_0943,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0943,4,CUSTOMER,to za duże zobowiązanie
20240815_0943,5,ADVISOR,ah dobrze
20240815_0943,6,CUSTOMER,dziękuję
20240815_0943,7,ADVISOR,miłego dnia
20240815_0944,1,ADVISOR,dzień dobry mówi anna kowalska z banku getin czy rozmawiam z panem/panią paweł?
20240815_0944,2,CUSTOMER,tak słucham
20240815_0944,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0944,4,CUSTOMER,to za drogie
20240815_0944,5,ADVISOR,rozumiem
20240815_0944,6,CUSTOMER,dziękuję
20240815_0944,7,ADVISOR,miłego dnia
20240815_0945,1,ADVISOR,dzień dobry mówi filip lewandowski z banku mbank czy rozmawiam z panem/panią jakub?
20240815_0945,2,CUSTOMER,tak słucham
20240815_0945,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0945,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0945,5,ADVISOR,ah dobrze
20240815_0945,6,CUSTOMER,do widzenia
20240815_0945,7,ADVISOR,do widzenia
20240815_0946,1,ADVISOR,dzień dobry mówi barbara nowak z banku volkswagen czy rozmawiam z panem/panią marta?
20240815_0946,2,CUSTOMER,tak słucham
20240815_0946,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0946,4,CUSTOMER,nie chcę się zadłużać
20240815_0946,5,ADVISOR,ah dobrze
20240815_0946,6,CUSTOMER,dziękuję
20240815_0946,7,ADVISOR,miłego dnia
20240815_0947,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku pekao czy rozmawiam z panem/panią katarzyna?
20240815_0947,2,CUSTOMER,tak słucham
20240815_0947,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0947,4,CUSTOMER,nie mam czasu
20240815_0947,5,ADVISOR,ah dobrze
20240815_0947,6,CUSTOMER,miłego dnia
20240815_0947,7,ADVISOR,dziękuję za czas
20240815_0948,1,ADVISOR,dzień dobry mówi justyna kowalczyk z banku volkswagen czy rozmawiam z panem/panią beata?
20240815_0948,2,CUSTOMER,tak słucham
20240815_0948,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0948,4,CUSTOMER,już mam podobny produkt
20240815_0948,5,ADVISOR,rozumiem
20240815_0948,6,CUSTOMER,miłego dnia
20240815_0948,7,ADVISOR,miłego dnia
20240815_0949,1,ADVISOR,dzień dobry mówi grzegorz kowalczyk z banku mbank czy rozmawiam z panem/panią marta?
20240815_0949,2,CUSTOMER,tak słucham
20240815_0949,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0949,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0949,5,ADVISOR,ah dobrze
20240815_0949,6,CUSTOMER,dziękuję
20240815_0949,7,ADVISOR,miłego dnia
20240815_0950,1,ADVISOR,dzień dobry mówi rafał nowicki z banku volkswagen czy rozmawiam z panem/panią paweł?
20240815_0950,2,CUSTOMER,tak słucham
20240815_0950,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0950,4,CUSTOMER,nie jestem zainteresowany
20240815_0950,5,ADVISOR,w porządku
20240815_0950,6,CUSTOMER,dziękuję
20240815_0950,7,ADVISOR,do widzenia
20240815_0951,1,ADVISOR,dzień dobry mówi sylwia nowakowska z banku pko bp czy rozmawiam z panem/panią michał?
20240815_0951,2,CUSTOMER,tak słucham ale właśnie jem obiad
20240815_0951,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0951,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0951,5,ADVISOR,ah dobrze
20240815_0951,6,CUSTOMER,do widzenia
20240815_0951,7,ADVISOR,dziękuję za czas
20240815_0952,1,ADVISOR,dzień dobry mówi paweł kowalski z banku alior czy rozmawiam z panem/panią jan?
20240815_0952,2,CUSTOMER,tak słucham
20240815_0952,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0952,4,CUSTOMER,nie mam czasu
20240815_0952,5,ADVISOR,okay
20240815_0952,6,CUSTOMER,do widzenia
20240815_0952,7,ADVISOR,dziękuję za czas
20240815_0953,1,ADVISOR,dzień dobry mówi robert mazur z banku getin czy rozmawiam z panem/panią agnieszka?
20240815_0953,2,CUSTOMER,tak słucham
20240815_0953,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0953,4,CUSTOMER,mam już kredyt gdzie indziej
20240815_0953,5,ADVISOR,okay
20240815_0953,6,CUSTOMER,dziękuję
20240815_0953,7,ADVISOR,dziękuję za czas
20240815_0954,1,ADVISOR,dzień dobry mówi monika rutkowska z banku volkswagen czy rozmawiam z panem/panią adam?
20240815_0954,2,CUSTOMER,tak słucham
20240815_0954,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0954,4,CUSTOMER,nie ufam bankom
20240815_0954,5,ADVISOR,ah dobrze
20240815_0954,6,CUSTOMER,miłego dnia
20240815_0954,7,ADVISOR,do widzenia
20240815_0955,1,ADVISOR,dzień dobry mówi beata mazur z banku credit agricole czy rozmawiam z panem/panią ewa?
20240815_0955,2,CUSTOMER,tak słucham
20240815_0955,3,ADVISOR,dzwonię w sprawie ubezpieczenie
20240815_0955,4,CUSTOMER,nie chcę się zadłużać
20240815_0955,5,ADVISOR,ah dobrze
20240815_0955,6,CUSTOMER,dziękuję
20240815_0955,7,ADVISOR,dziękuję za czas
20240815_0956,1,ADVISOR,dzień dobry mówi monika rutkowska z banku mbank czy rozmawiam z panem/panią maria?
20240815_0956,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_0956,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0956,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0956,5,ADVISOR,ah dobrze
20240815_0956,6,CUSTOMER,do widzenia
20240815_0956,7,ADVISOR,do widzenia
20240815_0957,1,ADVISOR,dzień dobry mówi michał rutkowski z banku handlowy czy rozmawiam z panem/panią jan?
20240815_0957,2,CUSTOMER,tak słucham
20240815_0957,3,ADVISOR,dzwonię w sprawie lokata
20240815_0957,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0957,5,ADVISOR,w porządku
20240815_0957,6,CUSTOMER,miłego dnia
20240815_0957,7,ADVISOR,miłego dnia
20240815_0958,1,ADVISOR,dzień dobry mówi marcin dąbrowski z banku getin czy rozmawiam z panem/panią adam?
20240815_0958,2,CUSTOMER,tak słucham
20240815_0958,3,ADVISOR,dzwonię w sprawie lokata
20240815_0958,4,CUSTOMER,nie chcę się zadłużać
20240815_0958,5,ADVISOR,w porządku
20240815_0958,6,CUSTOMER,dziękuję
20240815_0958,7,ADVISOR,miłego dnia
20240815_0959,1,ADVISOR,dzień dobry mówi beata mazur z banku ing czy rozmawiam z panem/panią sebastian?
20240815_0959,2,CUSTOMER,tak słucham
20240815_0959,3,ADVISOR,dzwonię w sprawie refinansowanie
20240815_0959,4,CUSTOMER,to za skomplikowane
20240815_0959,5,ADVISOR,ah dobrze
20240815_0959,6,CUSTOMER,dziękuję
20240815_0959,7,ADVISOR,dziękuję za czas
20240815_0960,1,ADVISOR,dzień dobry mówi agnieszka dąbrowska z banku pocztowy czy rozmawiam z panem/panią beata?
20240815_0960,2,CUSTOMER,tak słucham
20240815_0960,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0960,4,CUSTOMER,to za skomplikowane
20240815_0960,5,ADVISOR,ah dobrze
20240815_0960,6,CUSTOMER,dziękuję
20240815_0960,7,ADVISOR,do widzenia
20240815_0961,1,ADVISOR,dzień dobry mówi beata mazur z banku millennium czy rozmawiam z panem/panią michał?
20240815_0961,2,CUSTOMER,tak słucham
20240815_0961,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0961,4,CUSTOMER,nie jestem zainteresowany
20240815_0961,5,ADVISOR,ah dobrze
20240815_0961,6,CUSTOMER,dziękuję
20240815_0961,7,ADVISOR,do widzenia
20240815_0962,1,ADVISOR,dzień dobry mówi adam wiśniewski z banku pocztowy czy rozmawiam z panem/panią marek?
20240815_0962,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0962,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0962,4,CUSTOMER,nie mam czasu
20240815_0962,5,ADVISOR,ah dobrze
20240815_0962,6,CUSTOMER,do widzenia
20240815_0962,7,ADVISOR,dziękuję za czas
20240815_0963,1,ADVISOR,dzień dobry mówi adam wiśniewski z banku pko bp czy rozmawiam z panem/panią marta?
20240815_0963,2,CUSTOMER,tak słucham
20240815_0963,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0963,4,CUSTOMER,nie mam czasu
20240815_0963,5,ADVISOR,rozumiem
20240815_0963,6,CUSTOMER,do widzenia
20240815_0963,7,ADVISOR,miłego dnia
20240815_0964,1,ADVISOR,dzień dobry mówi robert mazur z banku pocztowy czy rozmawiam z panem/panią beata?
20240815_0964,2,CUSTOMER,tak słucham
20240815_0964,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0964,4,CUSTOMER,już mam podobny produkt
20240815_0964,5,ADVISOR,okay
20240815_0964,6,CUSTOMER,do widzenia
20240815_0964,7,ADVISOR,dziękuję za czas
20240815_0965,1,ADVISOR,dzień dobry mówi adam wiśniewski z banku pko bp czy rozmawiam z panem/panią maria?
20240815_0965,2,CUSTOMER,tak słucham
20240815_0965,3,ADVISOR,dzwonię w sprawie konto firmowe
20240815_0965,4,CUSTOMER,to za skomplikowane
20240815_0965,5,ADVISOR,w porządku
20240815_0965,6,CUSTOMER,do widzenia
20240815_0965,7,ADVISOR,do widzenia
20240815_0966,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku eurobank czy rozmawiam z panem/panią sebastian?
20240815_0966,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0966,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0966,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0966,5,ADVISOR,w porządku
20240815_0966,6,CUSTOMER,do widzenia
20240815_0966,7,ADVISOR,miłego dnia
20240815_0967,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku eurobank czy rozmawiam z panem/panią jan?
20240815_0967,2,CUSTOMER,tak słucham ale mam gości może później?
20240815_0967,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0967,4,CUSTOMER,nie mam czasu
20240815_0967,5,ADVISOR,ah dobrze
20240815_0967,6,CUSTOMER,dziękuję
20240815_0967,7,ADVISOR,miłego dnia
20240815_0968,1,ADVISOR,dzień dobry mówi barbara nowak z banku pocztowy czy rozmawiam z panem/panią anna?
20240815_0968,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_0968,3,ADVISOR,dzwonię w sprawie karta platinium
20240815_0968,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0968,5,ADVISOR,rozumiem
20240815_0968,6,CUSTOMER,miłego dnia
20240815_0968,7,ADVISOR,do widzenia
20240815_0969,1,ADVISOR,dzień dobry mówi robert mazur z banku handlowy czy rozmawiam z panem/panią anna?
20240815_0969,2,CUSTOMER,tak słucham ale dziecko płacze może wieczorem?
20240815_0969,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0969,4,CUSTOMER,nie chcę się zadłużać
20240815_0969,5,ADVISOR,rozumiem
20240815_0969,6,CUSTOMER,dziękuję
20240815_0969,7,ADVISOR,dziękuję za czas
20240815_0970,1,ADVISOR,dzień dobry mówi sylwia nowakowska z banku credit agricole czy rozmawiam z panem/panią michał?
20240815_0970,2,CUSTOMER,tak słucham
20240815_0970,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0970,4,CUSTOMER,nie mam czasu
20240815_0970,5,ADVISOR,okay
20240815_0970,6,CUSTOMER,do widzenia
20240815_0970,7,ADVISOR,miłego dnia
20240815_0971,1,ADVISOR,dzień dobry mówi anna kowalska z banku bps czy rozmawiam z panem/panią jakub?
20240815_0971,2,CUSTOMER,tak słucham
20240815_0971,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0971,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0971,5,ADVISOR,w porządku
20240815_0971,6,CUSTOMER,do widzenia
20240815_0971,7,ADVISOR,do widzenia
20240815_0972,1,ADVISOR,dzień dobry mówi barbara nowak z banku millennium czy rozmawiam z panem/panią michał?
20240815_0972,2,CUSTOMER,tak słucham
20240815_0972,3,ADVISOR,dzwonię w sprawie kredyt gotówkowy
20240815_0972,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0972,5,ADVISOR,rozumiem
20240815_0972,6,CUSTOMER,dziękuję
20240815_0972,7,ADVISOR,dziękuję za czas
20240815_0973,1,ADVISOR,dzień dobry mówi robert mazur z banku credit agricole czy rozmawiam z panem/panią jan?
20240815_0973,2,CUSTOMER,tak słucham ale jestem w pracy może szybko?
20240815_0973,3,ADVISOR,dzwonię w sprawie terminal płatniczy
20240815_0973,4,CUSTOMER,nie mam czasu
20240815_0973,5,ADVISOR,rozumiem
20240815_0973,6,CUSTOMER,do widzenia
20240815_0973,7,ADVISOR,miłego dnia
20240815_0974,1,ADVISOR,dzień dobry mówi krzysztof nowak z banku getin czy rozmawiam z panem/panią jakub?
20240815_0974,2,CUSTOMER,tak słucham
20240815_0974,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0974,4,CUSTOMER,to za duże zobowiązanie
20240815_0974,5,ADVISOR,w porządku
20240815_0974,6,CUSTOMER,do widzenia
20240815_0974,7,ADVISOR,do widzenia
20240815_0975,1,ADVISOR,dzień dobry mówi anna kowalska z banku millennium czy rozmawiam z panem/panią katarzyna?
20240815_0975,2,CUSTOMER,tak słucham
20240815_0975,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0975,4,CUSTOMER,nie mam czasu
20240815_0975,5,ADVISOR,rozumiem
20240815_0975,6,CUSTOMER,miłego dnia
20240815_0975,7,ADVISOR,do widzenia
20240815_0976,1,ADVISOR,dzień dobry mówi krzysztof nowak z banku pocztowy czy rozmawiam z panem/panią tomasz?
20240815_0976,2,CUSTOMER,tak słucham ale jestem w pracy może szybko?
20240815_0976,3,ADVISOR,dzwonię w sprawie konto oszczędnościowe
20240815_0976,4,CUSTOMER,już mam podobny produkt
20240815_0976,5,ADVISOR,ah dobrze
20240815_0976,6,CUSTOMER,dziękuję
20240815_0976,7,ADVISOR,dziękuję za czas
20240815_0977,1,ADVISOR,dzień dobry mówi justyna kowalczyk z banku ing czy rozmawiam z panem/panią anna?
20240815_0977,2,CUSTOMER,tak słucham
20240815_0977,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0977,4,CUSTOMER,nie mam czasu
20240815_0977,5,ADVISOR,ah dobrze
20240815_0977,6,CUSTOMER,miłego dnia
20240815_0977,7,ADVISOR,miłego dnia
20240815_0978,1,ADVISOR,dzień dobry mówi barbara nowak z banku handlowy czy rozmawiam z panem/panią sebastian?
20240815_0978,2,CUSTOMER,tak słucham
20240815_0978,3,ADVISOR,dzwonię w sprawie limit debetowy
20240815_0978,4,CUSTOMER,nie jestem zainteresowany
20240815_0978,5,ADVISOR,rozumiem
20240815_0978,6,CUSTOMER,miłego dnia
20240815_0978,7,ADVISOR,miłego dnia
20240815_0979,1,ADVISOR,dzień dobry mówi monika rutkowska z banku pko bp czy rozmawiam z panem/panią marta?
20240815_0979,2,CUSTOMER,tak słucham ale jestem w sklepie
20240815_0979,3,ADVISOR,dzwonię w sprawie kredyt hipoteczny
20240815_0979,4,CUSTOMER,to za skomplikowane
20240815_0979,5,ADVISOR,ah dobrze
20240815_0979,6,CUSTOMER,miłego dnia
20240815_0979,7,ADVISOR,dziękuję za czas
20240815_0980,1,ADVISOR,dzień dobry mówi justyna kowalczyk z banku handlowy czy rozmawiam z panem/panią michał?
20240815_0980,2,CUSTOMER,tak słucham
20240815_0980,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0980,4,CUSTOMER,to za skomplikowane
20240815_0980,5,ADVISOR,rozumiem
20240815_0980,6,CUSTOMER,miłego dnia
20240815_0980,7,ADVISOR,miłego dnia
20240815_0981,1,ADVISOR,dzień dobry mówi krzysztof nowak z banku millennium czy rozmawiam z panem/panią paweł?
20240815_0981,2,CUSTOMER,tak słucham
20240815_0981,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0981,4,CUSTOMER,nie potrzebuję tego teraz
20240815_0981,5,ADVISOR,ah dobrze
20240815_0981,6,CUSTOMER,dziękuję
20240815_0981,7,ADVISOR,do widzenia
20240815_0982,1,ADVISOR,dzień dobry mówi katarzyna wiśniewska z banku eurobank czy rozmawiam z panem/panią jakub?
20240815_0982,2,CUSTOMER,tak słucham
20240815_0982,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0982,4,CUSTOMER,nie jestem zainteresowany
20240815_0982,5,ADVISOR,ah dobrze
20240815_0982,6,CUSTOMER,dziękuję
20240815_0982,7,ADVISOR,do widzenia
20240815_0983,1,ADVISOR,dzień dobry mówi paweł kowalski z banku getin czy rozmawiam z panem/panią tomasz?
20240815_0983,2,CUSTOMER,tak słucham ale prowadzę auto nie powinienem rozmawiać
20240815_0983,3,ADVISOR,dzwonię w sprawie pożyczka
20240815_0983,4,CUSTOMER,to za skomplikowane
20240815_0983,5,ADVISOR,ah dobrze
20240815_0983,6,CUSTOMER,dziękuję
20240815_0983,7,ADVISOR,do widzenia
20240815_0984,1,ADVISOR,dzień dobry mówi tomasz wiśniewski z banku credit agricole czy rozmawiam z panem/panią marek?
20240815_0984,2,CUSTOMER,tak słucham
20240815_0984,3,ADVISOR,dzwonię w sprawie karta kredytowa
20240815_0984,4,CUSTOMER,to za skomplikowane
20240815_0984,5,ADVISOR,rozumiem
20240815_0984,6,CUSTOMER,do widzenia
20240815_0984,7,ADVISOR,miłego dnia
20240815_0985,1,ADVISOR,dzień dobry mówi tomasz wiśniewski z banku millennium czy rozmawiam z panem/panią michał?
20240815_0985,2,CUSTOMER,tak słucham
20240815_0985,3,ADVISOR,dzwonię w sprawie refinansowanie
